year,age_groups,weight,waist,sight_left,sight_right,los_left,los_right,hearing_left,hearing_right,wow_ratio
2015.0,40 - 44,68.5898834596516,79.95246627699466,1.0775683692663869,1.0870801332302558,0.001351087734001893,0.0014522386873496282,1.0078897743611233,1.0078608740887383,1.183925284494721
2016.0,40 - 44,65.04210220673636,80.18363411656095,1.0771592374732541,1.0858691444057298,0.0013624586795318503,0.0014443551028916883,1.0071100985735133,1.0075642514666905,1.257061386958547
2017.0,40 - 44,65.19791025026807,80.36666742712873,1.0749562198297522,1.0832865649168435,0.0012243439113605427,0.0013308085993049377,1.0078023407022108,1.0071179248511395,1.2570465007341811
2018.0,40 - 44,65.8762296957218,80.84901052390757,1.0718555967310477,1.0782805503807564,0.0012010981468771448,0.0010621956400954343,1.0070513449030951,1.0067490276824524,1.251741541568017
2019.0,40 - 44,66.0626574836217,80.8788022845624,1.067314193450729,1.0742793549470855,0.001226272467663363,0.0011926759616999831,1.0065933142953132,1.0060809675793718,1.249140634941295
2020.0,40 - 44,67.16692345836432,81.60666241632133,1.0643307358846839,1.0706354266284135,0.00114228031027521,0.0010448765628874013,1.0061275811993058,1.0056759820068715,1.2403692677796379
2021.0,40 - 44,67.36313566164908,81.57414005592719,1.052114497711067,1.06099206990047,0.00111344377108956,0.0011899399080346443,1.005533220572361,1.0053717287276993,1.2366491057318614
2022.0,40 - 44,67.79080160371818,81.66728551120644,1.0451779764288818,1.0529261046843212,0.0011065995897069213,0.0010470134579534717,1.0053201903351294,1.004843501281102,1.2306762872648371
2013.0,45 - 49,63.06585923096601,80.00167603186225,1.0002262723399742,1.012769598546263,0.0019847745737145276,0.0018348138281449856,1.013911064456657,1.0137346400501046,1.2881802039768058
2014.0,45 - 49,67.39410169019962,80.14631007859776,1.0034530218296485,1.0156482576337205,0.0018953884676914516,0.0017301940599568756,1.012685191625513,1.0122243861723585,1.2049288870100408
2015.0,45 - 49,67.86504462316333,80.43178424785367,1.0075758991919381,1.020712443584784,0.0015864128406121688,0.0018154671010214122,1.0119702059791646,1.0116223828429876,1.2013417948194334
2016.0,45 - 49,64.2087640731595,80.54246013476751,1.0067665137653146,1.0210555392792868,0.0018080609383501443,0.001983844640689742,1.0112752689072113,1.0111915623822878,1.276053573134096
2017.0,45 - 49,64.44024719515672,80.69013064113099,1.0075859752256981,1.0166076908886617,0.0015344882523604286,0.0014757919804122156,1.0110768250347986,1.0109426621274884,1.2738467297074278
2018.0,45 - 49,64.80157147069536,80.91876398452813,1.0068555147282376,1.0199790123670927,0.001621771633739788,0.001751860267462231,1.0109361178082668,1.0104244358489585,1.2706849366304072
2019.0,45 - 49,65.02777803118073,80.95502878150687,1.0015707380367145,1.01304883277534,0.0016420511042793675,0.0014960910061212016,1.0109287623495926,1.010436147018309,1.2671909261331697
2020.0,45 - 49,65.70534725898831,81.39419261683592,0.9996818633169123,1.0115781874187804,0.001501660489964865,0.0014342782884920826,1.0093276218895895,1.009135101313953,1.2617296473915762
2021.0,45 - 49,65.85670132334387,81.28938097240832,0.9916135413300431,1.003191478956583,0.0012128206883735488,0.0013595328684187361,1.0091157167868077,1.0084408407585999,1.257607191510015
2022.0,45 - 49,66.21548346173128,81.36810001739255,0.9869751859516833,0.998932915912137,0.001401634899685911,0.0014118658113624505,1.0082256529879376,1.0080312656660835,1.2524609904314206
2013.0,50 - 54,61.70081698632531,80.46376716617881,0.9403465726115626,0.9647858505541235,0.0028616365939971166,0.00284707355789535,1.0224197940786695,1.021211062082223,1.3230945369630824
2014.0,50 - 54,66.04621507647435,80.57440893122697,0.9461824390033065,0.9679942814859516,0.0027155757667191105,0.0027083917038441922,1.0196555960257765,1.0190593188071582,1.2348814481780088
2015.0,50 - 54,66.46309382575953,80.85290585001732,0.9525381273275403,0.9748550206692261,0.0027485281005681273,0.0026895784362127788,1.0202786845382399,1.0197776123912194,1.231731596718068
2016.0,50 - 54,62.80730354157167,80.95963672290621,0.9559889959153813,0.9767487460100319,0.002705578355373157,0.0024547803617571058,1.0199346405228757,1.0191442468460252,1.3093888623213104
2017.0,50 - 54,62.86044333916674,81.01960025789813,0.9576373820845452,0.9759717233121489,0.00244082158975776,0.002364066193853428,1.01948819502011,1.0189278806300084,1.309006447975177
2018.0,50 - 54,63.14082621494367,81.13798671910061,0.9578771222297612,0.9743532597533983,0.0022515155894635157,0.0020157149702967284,1.0180349441304661,1.0175481299489606,1.3055870379558863
2019.0,50 - 54,63.32579712847287,81.1681319535086,0.9557196692464611,0.9729613400459942,0.0021598607744421653,0.0021598607744421653,1.0179936602647772,1.0170535769780595,1.3025537027425822
2020.0,50 - 54,63.948397216113754,81.50267590425071,0.9572785060012634,0.9742774270333325,0.0018364821514427815,0.0016946079938205923,1.0164101108983,1.0160238979136618,1.2959878643452158
2021.0,50 - 54,64.05381611588034,81.28326825107405,0.9534882444710993,0.968913895779696,0.0017998700963321778,0.0018233466628060756,1.014985874932505,1.014038986751391,1.2909467121297724
2022.0,50 - 54,64.35325818757197,81.26232581092408,0.950333979576619,0.9655898733383989,0.0020366120175775286,0.0018799495546869493,1.0137706304880818,1.012987318173629,1.2851122069339362
2013.0,55 - 59,61.37066385627218,81.63865220374035,0.8864433668582374,0.9218107159546227,0.003529563825450641,0.003847721691406755,1.0315175135962775,1.0298173575000746,1.3490414669014277
2014.0,55 - 59,65.65322635413736,81.60985903194823,0.8949249401273389,0.9274087297352362,0.0034441609344833275,0.00362849630844159,1.0304832497356242,1.029881734304813,1.2577506524259547
